1.9063 37 110 -118.87 1116 607 1924 155 21 -122.3 -121.42 226 34.05 136 36.98 -122.02 
1.2096 35 596 -122.65 398 299 1307 90 49 -117.92 -122.27 287 33.87 68 34.03 -118.26 
3.7596 16 366 -122.4 187 3135 1748 746 36 -121.94 -118.38 1815 39.92 697 33.71 -118.29 
4.6641 33 180 -117.63 553 3517 4157 645 29 -121.3 -122.47 1724 33.79 585 37.54 -121.95 
2.3314 30 439 -118.46 410 2259 2397 482 29 -120.63 -117.65 1099 38.46 463 38.74 -120.81 
2.9762 10 404 -122.44 275 1258 6837 246 19 -121.88 -121.2 545 33.6 227 33.51 -117.67 
3.1369 4 565 -121.38 474 3731 3810 772 14 -121.96 -120.96 1679 34.21 750 38 -121.33 
5.7621 34 263 -115.56 710 4868 2286 738 9 -118.38 -120.04 2036 37.59 750 38.5 -121.55 
1.75 33 445 -117.99 401 861 1792 250 30 -118.36 -121.2 1062 37.58 231 33.98 -118.24 
3.7778 16 462 -121.08 775 2571 2309 499 34 -118.57 -121.97 1105 34.12 451 34.64 -120.45 
5.3439 44 434 -117.3 270 2377 2081 403 23 -117.31 -119.82 1101 37.7 408 33.83 -117.86 
3.2422 37 547 -118.23 485 1126 637 267 33 -118.24 -118.67 621 34.14 241 32.74 -117.11 
2.4659 12 211 -118.54 512 2630 4393 559 32 -118.28 -121.82 1069 37.72 491 33.86 -118.15 
2.9451 29 420 -117.86 256 8489 319 1673 7 -119.29 -121.78 5807 33.87 1575 37.62 -120.97 
3.1964 52 814 -117.29 427 1302 5218 424 18 -116.05 -118.13 320 37.55 133 36.66 -118.96 
3.2481 18 376 -117.82 526 4345 1446 865 8 -121.29 -118.07 2425 37.77 785 33.7 -117.37 
3.9722 49 251 -118.61 772 1252 1398 209 36 -118.27 -117.74 558 37.8 214 33.81 -118.11 
2.2969 52 271 -117.76 328 1421 2064 462 29 -118.37 -122.48 520 38.3 339 33.54 -117.78 
3.929 34 577 -121.26 369 5218 1179 1187 16 -118.15 -118.19 2701 33.94 1125 33.63 -117.68 
4.0167 29 273 -117.94 555 1891 1246 353 35 -122.16 -118.49 1093 36.52 382 34.09 -117.93 
4.8787 5 364 -118.08 1499 2918 1047 494 33 -117.61 -118.18 1365 32.8 478 34.7 -118.16 
2.1071 38 233 -120.56 656 886 2862 224 31 -117.65 -123.21 1154 40.71 247 33.89 -118.19 
2.9545 52 213 -117.37 898 1007 1070 245 47 -117.82 -122.25 581 33.92 240 37.36 -121.9 
3.6694 32 196 -117.93 641 2549 858 596 17 -122.26 -121.24 1169 33.12 500 38.03 -121.63 
3.0435 32 370 -118.18 363 1533 3008 312 40 -117.82 -121.25 771 39.36 306 35.36 -119.04 
5.2671 35 330 -119.27 374 1635 1946 272 17 -118.01 -122.48 960 33.71 279 32.73 -116.95 
5.1506 50 228 -118.23 374 10053 412 1768 20 -120.06 -118.35 3083 38.03 1621 36.55 -121.87 
6.5829 36 423 -117.85 886 1383 1833 227 52 -118.12 -121.25 551 32.75 249 37.43 -122.14 
3.0682 44 130 -117.97 170 1523 4232 447 52 -122.14 -122.31 636 38.29 408 33.99 -118.47 
3.705 41 429 -118.09 771 1194 2662 229 33 -117.01 -121.87 839 34.06 230 34.27 -118.45 
1.9866 52 415 -117.26 416 977 2687 264 30 -121.48 -122.15 736 34 258 34.19 -118.38 
3.1801 23 236 -118.15 254 2470 1613 560 29 -118.13 -117.9 1589 38.36 513 33.79 -117.99 
4.7891 39 164 -118.34 623 2802 2125 802 19 -122.18 -118.42 1159 33.99 597 32.69 -117.17 
5.02 29 614 -117.89 840 3670 2294 556 26 -122.49 -119.81 1616 37.75 550 38.66 -121.25 
2.5833 32 481 -119.01 336 1284 3251 239 26 -118.2 -121.91 820 32.8 254 36.9 -119.98 
3.5096 20 1115 -120.12 109 1883 2699 512 23 -118.38 -118.35 774 33.84 478 34.14 -118.37 
1.5982 36 230 -117.25 374 3111 4234 623 20 -117.93 -117.63 1000 40.42 508 33.74 -116.88 
7.9013 20 382 -118.05 670 6123 2495 825 5 -122.05 -118.02 2440 33.98 736 34.3 -118.67 
2.6364 16 656 -117.26 348 322 1008 82 39 -117.1 -118.37 319 37.86 90 34.01 -118.18 
2.125 25 279 -117.75 382 2153 5451 461 22 -118.12 -120.68 903 33.97 314 40.4 -122.76 
5.4032 36 499 -121.68 559 23866 2172 4407 7 -122.05 -117.34 9873 37.73 4012 34.14 -118.72 
4.2011 26 243 -117.41 289 3748 3052 644 9 -117.07 -117.26 1955 33.72 620 36.22 -119.33 
3.7635 31 359 -121.84 369 3414 4126 802 14 -118.49 -120.95 1236 37.68 632 35.19 -120.81 
3.2083 33 713 -121.33 253 1257 1201 318 35 -118.44 -118.45 764 37.51 319 34.16 -118.29 
3.9 16 313 -117.88 411 1737 2387 290 7 -121.95 -118.41 747 38.04 265 39.74 -121.87 
7.0059 46 31 -121.38 482 2686 3697 417 39 -124.16 -123.2 1094 37.7 402 34.22 -118.22 
3.7344 52 320 -122.29 203 914 13245 177 31 -120.49 -118.22 556 33.2 161 33.95 -117.44 
3.8333 15 333 -118.33 518 1473 2532 312 34 -122.16 -117.21 1025 33.97 315 33.92 -117.89 
4.2212 20 234 -119.18 349 1390 444 281 45 -121.8 -121.02 538 38.16 270 34.16 -118.35 
5.363 19 607 -118.34 955 2678 567 394 17 -117.78 -117.23 1225 32.68 367 33.89 -117.34 
2.5172 18 348 -122.09 317 1738 3510 422 31 -117.57 -117.62 746 34.09 355 36.97 -121.94 
6.3314 33 888 -121.88 496 3966 2103 577 27 -119.29 -122.27 1657 34.15 611 38.01 -122.55 
2.2156 24 385 -119.03 314 1962 4545 540 26 -118.61 -117.85 1236 34.02 520 33.94 -117.94 
1.9932 21 293 -117.88 234 1706 1858 415 29 -122.12 -118.43 990 37.25 394 38.47 -122.72 
5.1098 15 240 -122.04 285 3361 25 537 16 -119.74 -119.85 1754 32.93 578 32.74 -116.98 
5.0877 50 351 -118.01 181 2073 2498 370 26 -118.37 -122.27 952 34.12 340 33.46 -117.66 
2.7019 38 478 -121.13 1264 3004 3340 656 16 -121.91 -122.78 1948 33.91 606 33.19 -117.22 
2.7101 22 136 -121.83 409 3033 2398 665 25 -117.88 -118.71 1559 34.04 627 38.5 -121.45 
4.3898 33 669 -122.03 356 2381 1472 492 52 -118.41 -118.15 1485 37.76 447 37.73 -122.44 
2.6654 18 335 -117.87 307 1794 1251 508 38 -117.99 -117.16 2188 38.57 454 33.94 -118.35 
2.5 24 1555 -118.14 177 1121 702 291 29 -118.07 -119.96 762 32.77 276 33.87 -117.91 
4.2415 21 1019 -117.14 276 9020 1328 1509 16 -122.41 -121.24 3575 39.5 1486 34.12 -117.76 
3.7991 17 1001 -118.06 1301 795 1808 163 21 -121.98 -117.85 414 33.58 162 38.37 -122.78 
13.5728 31 586 -121.99 232 2929 8552 366 36 -122.73 -118.61 1054 34.12 352 34.07 -118.49 
2.2988 46 345 -116.83 735 2134 2259 650 35 -117.78 -117.67 2248 34.09 587 33.95 -118.21 
3.814 16 440 -122.03 529 3069 3703 750 6 -118.52 -118.62 1541 38.74 736 32.92 -117.14 
3.3438 43 389 -118.41 558 1502 6201 282 34 -116.8 -121.91 860 33.18 297 38.36 -122 
3.1597 35 1028 -117.64 1670 1568 2125 283 29 -117.07 -119.64 848 33.86 245 32.78 -115.56 
6.0308 9 119 -117.28 49 1318 2240 237 38 -120.69 -118.25 547 34.19 225 33.82 -118.38 
4.26 30 613 -122.29 512 2223 3940 361 46 -121.09 -117.93 968 33.9 373 34.02 -118.33 
3.875 10 1073 -118.12 191 893 2200 177 49 -121.62 -121.69 468 34.07 181 37.78 -122.17 
2.6654 19 485 -121.01 1037 2194 1723 504 52 -118.48 -122.5 997 34.09 438 34.05 -118.34 
2.6042 32 207 -119.29 2372 894 2112 231 45 -121.82 -119.69 925 37.64 222 34.03 -118.16 
1.3365 43 269 -118.41 834 1724 3635 576 23 -121.95 -122.24 1336 33.8 542 34.01 -118.1 
6.5284 35 406 -121 297 1426 4331 216 16 -124.16 -117.77 652 34.18 226 33.9 -117.89 
2.1691 23 496 -119.99 303 2214 2565 432 31 -118.87 -116.97 1326 36.77 416 36.68 -119.8 
2.1516 33 452 -118.13 454 1254 3149 469 52 -118.37 -121.98 895 41.78 456 37.78 -122.42 
2.0595 19 222 -117.09 403 1676 1283 316 37 -116.96 -118.48 707 33.87 274 36.1 -119.57 
3.337 32 380 -121.42 520 2721 963 682 29 -118.12 -117.43 1602 40.01 646 37.29 -121.97 
2.875 34 544 -122.45 661 2255 3464 416 17 -119.25 -120.85 1171 37.24 411 40.53 -122.27 
3.7917 27 901 -118.17 283 2081 4071 412 36 -121.62 -122.19 1931 37.74 373 37.47 -122.14 
5.3767 33 710 -122.38 662 1807 7949 323 29 -120.93 -121.93 1234 38.69 310 34.22 -118.42 
6.2838 27 614 -118.31 100 1355 1759 195 34 -118.33 -119.29 442 37.6 195 37.8 -122.18 
6.187 28 321 -122.5 688 2730 7264 415 18 -122.18 -121.03 1248 38.04 412 34.18 -118.93 
3.425 15 371 -117.23 26 1346 1280 291 28 -117.25 -122.4 1575 37.47 278 33.75 -117.9 
3.2632 21 801 -116.96 535 2369 3828 413 43 -118.12 -117.45 944 32.74 422 37.66 -121 
3.9741 25 163 -118.19 1307 3057 745 510 15 -119.04 -117.35 1154 34.16 460 34.06 -117.14 
7.6012 36 286 -121.39 544 1969 2034 280 4 -121.44 -119.86 805 33.97 271 33.47 -117.63 
2.8594 37 211 -117.93 790 1192 1845 371 45 -118.21 -117.86 1084 34.11 345 37.33 -121.88 
4.2992 29 534 -117.67 431 2366 2541 383 31 -119.29 -117.86 1077 34.05 387 32.79 -117.03 
4.7946 14 475 -119.05 345 10281 2335 1689 24 -119.83 -118.19 4926 34 1629 33.82 -117.84 
5.1641 39 202 -118.43 346 3808 1795 623 33 -117.08 -117.69 1784 34.23 615 34.18 -118.64 
5.5101 51 513 -118.34 735 1934 1137 307 35 -121.3 -122.39 905 37.68 315 34.19 -118.62 
5.2949 29 530 -117.9 487 3120 2143 602 33 -118.42 -117.66 1155 33.81 553 33.6 -117.87 
8.1356 26 387 -121.3 572 4919 2812 661 25 -121.34 -119.53 2183 33.63 625 34.27 -118.55 
4.0878 43 575 -122.41 318 2483 1155 528 22 -117.97 -118.04 1478 39.13 492 38.32 -122.32 
1.6402 52 188 -122.82 358 2580 1829 604 24 -122.45 -117.1 982 36.99 569 33.23 -117.32 
0.78 22 1088 -118.11 428 1051 3741 297 10 -124.06 -117.32 927 34.09 274 36.33 -119.28 
3.4792 22 441 -118.38 175 1748 1219 386 34 -124.1 -118.32 917 37.75 378 33.94 -118.03 
2.5434 52 275 -117.84 317 2223 2058 752 28 -120.89 -122.28 1271 33.89 684 34.1 -118.34 
9.4667 15 247 -118.19 171 3868 1688 548 32 -117.06 -118.37 1558 33.77 528 34.17 -118.02 
3.227 40 265 -122.2 276 2288 2195 607 18 -118.26 -118.01 2305 34.05 597 34.38 -118.53 
3.5909 48 859 -121.99 1545 2689 3220 719 25 -118.28 -121.36 1229 36.33 663 34.05 -118.47 
3.2917 29 458 -117 443 2792 483 690 49 -121.92 -117.01 1301 37.23 648 33.77 -118.14 
2.8155 26 641 -121.29 597 806 2036 189 30 -118.32 -117.97 326 34.41 146 39.02 -120.81 
3.9063 18 623 -117.75 3280 3337 4481 855 28 -121.78 -117.73 1520 34.18 802 37.82 -122.25 
3.2125 38 255 -122 252 1718 1290 344 46 -118.28 -118.3 756 34.18 343 34.17 -118.34 
4.0365 11 512 -122.42 451 4176 2371 700 18 -120.22 -122.26 2164 37.98 699 38.21 -121.15 
4.7361 14 434 -117.03 746 2344 503 351 7 -121.79 -118.02 846 34.03 314 34.49 -117.27 
7.2354 17 386 -122.67 422 2612 1218 365 52 -121.6 -121.46 901 33.84 367 37.85 -122.24 
4.6406 24 282 -117.08 419 3000 2014 525 20 -119.77 -119.31 1207 34.44 491 38.07 -122.19 
6.1281 32 267 -117.09 310 15341 2318 2527 5 -117.2 -117.98 7270 33.85 2320 34.46 -118.52 
4.75 15 628 -118.15 26 2242 4014 459 52 -118.32 -121.96 751 34.17 464 37.76 -122.43 
1.975 20 495 -117.14 32 112 2173 28 52 -121.53 -122.23 193 34.11 40 36.73 -119.79 
5.9143 11 431 -117.36 270 1378 922 247 35 -119.56 -121.33 645 33.71 217 33.83 -118.36 
4.1518 18 138 -121.58 441 2566 1719 449 13 -117.86 -118.24 1181 32.68 414 35.73 -117.87 
2.7562 47 553 -121.98 559 2003 1636 398 18 -121.66 -122.15 1333 39.08 411 37.44 -120.76 
3.5865 10 222 -121.06 466 987 1951 187 37 -118.13 -118.41 551 34.18 191 33.94 -117.4 
4.6312 43 345 -117.65 525 3404 1404 693 30 -122.16 -121.5 1794 33.84 633 37.3 -121.98 
3.4698 34 458 -117.94 167 1495 204 300 38 -116.22 -118.44 598 33.23 280 34.16 -118.46 
2.2019 6 131 -117.83 269 1872 6290 497 13 -117.96 -117.09 1927 33.36 432 34.25 -118.4 
3.875 45 1879 -117.08 202 3277 1710 648 27 -122.44 -118.47 1382 33.95 615 34.17 -118.41 
1.4097 37 187 -118.18 424 2680 1264 736 37 -120.47 -118.41 1925 38.09 667 37.76 -122.2 
6.7836 35 704 -117.94 435 3574 2399 504 18 -117.63 -117.89 1803 33.79 536 37.24 -121.84 
6.1575 34 539 -120.95 206 2252 2410 325 38 -121.94 -118.34 777 38.37 314 36.8 -119.81 
2.0625 33 685 -117.22 421 1112 2375 256 15 -117.07 -118.38 411 34.28 245 34.4 -119.51 
2.3547 43 295 -118.06 508 1866 1749 465 31 -122.45 -116.94 821 33.87 447 37.33 -121.95 
3.395 28 700 -118.19 768 2380 1223 769 17 -122.25 -119.85 1216 37.37 643 37.69 -122.13 
2.621 17 776 -121.47 237 4086 4011 871 28 -120.09 -117.1 1973 37.95 853 34.1 -117.76 
3.7708 4 716 -118.29 178 1468 106 303 35 -121.29 -118.78 1295 37.72 300 34.21 -118.38 
4.0294 16 308 -119.69 444 2656 4500 515 23 -122.47 -117.83 998 36.14 435 33.42 -117.62 
4.6326 44 541 -119.12 627 3061 3111 612 29 -121.33 -118.36 2396 34.26 640 33.85 -118.01 
3.3239 46 558 -118.29 932 4001 1093 809 52 -117.09 -118.15 1886 36.81 756 37.76 -122.47 
6.7861 32 236 -119.71 506 2024 460 297 28 -121.29 -121.38 617 37.36 274 33.55 -117.77 
1.9181 52 57 -118.16 363 1220 9013 275 17 -118.98 -118.34 800 38.76 261 40.58 -122.36 
3.9073 23 139 -120.83 593 1531 2681 280 17 -118.12 -121 775 32.74 246 36.61 -119.44 
4.5707 18 312 -118.28 147 3228 1085 562 27 -117.59 -123.68 1666 32.72 588 38.01 -122.03 
4.9757 36 660 -118.33 510 2700 1650 422 35 -122.3 -118.48 1995 38.43 383 34.47 -119.67 
2.7969 43 586 -121.85 1008 1115 1699 193 18 -118.13 -121.99 1742 39.01 176 36.42 -119.35 
2.025 23 1103 -117.77 402 5258 1672 1514 20 -118.21 -122.15 3780 37.88 1404 34.06 -117.27 
4.7721 32 443 -122.42 314 1547 2221 293 52 -117.04 -121.35 706 34 268 37.8 -122.2 
3.6895 19 453 -119.03 486 4721 701 999 14 -118.37 -121.38 2648 37.98 888 37.12 -121.65 
3.0574 19 340 -122.26 251 3442 1133 1050 25 -122.27 -117.88 1890 38.32 914 34.03 -118.39 
4.125 25 741 -121.89 882 3440 4185 739 27 -121.84 -122.45 1827 37.32 712 34.19 -118.43 
6.6321 49 307 -117.14 366 2334 2926 430 36 -122.03 -118.27 1033 39.1 407 33.89 -118.4 
6.3735 24 239 -117.09 163 614 6755 118 8 -122.23 -122.03 278 37.76 115 38.09 -122.19 
4.3646 44 149 -120.09 519 3415 797 562 9 -122.32 -117.99 1208 38.33 479 39.25 -121.18 
2.6538 47 416 -118.4 1042 1046 9042 287 42 -118.41 -121.32 1218 34.18 289 33.94 -118.22 
2.2174 26 695 -122.45 6210 1843 1856 565 38 -118.59 -118.22 1449 37.21 524 34.16 -118.14 
5.4103 35 382 -121.83 786 2782 2426 495 32 -118.14 -117.18 1092 34.17 455 37.28 -122 
6.7058 37 190 -121.83 536 3022 2748 473 44 -122.29 -119.69 1235 34.02 477 37.47 -122.27 
3.5769 22 491 -118.35 495 247 2926 55 41 -122.05 -122.15 925 35.37 50 34.07 -118.16 
5.5514 37 288 -122.27 511 1787 979 275 26 -117.05 -117.98 801 34.29 270 33.72 -117.99 
3.1071 15 785 -121.88 489 544 2105 112 24 -118.09 -122.05 442 37.59 106 36.28 -119.81 
3.1765 36 314 -121.51 1534 2170 1025 430 32 -118.19 -121.68 815 38.01 401 34.15 -117.28 
3.2215 30 972 -117.9 212 6463 1419 1095 8 -119.18 -117.21 3213 34.16 1031 34.45 -117.27 
5.276 16 431 -121.45 930 3546 1951 553 23 -122.42 -122.41 1533 35.63 518 33.19 -117.34 
3.7835 34 715 -117.33 473 1931 5144 358 52 -118.29 -118.12 1092 37.74 356 37.73 -122.41 
5.6683 40 1419 -122.34 474 7283 1802 1342 23 -117.91 -121.77 3399 36.75 1298 37.56 -122.26 
4.5481 42 68 -117.97 661 3856 4760 875 6 -122.31 -118.24 1547 32.78 816 32.77 -117.17 
5.5545 38 251 -122.48 145 2483 1768 443 16 -118.31 -117.16 1357 36.89 400 33.57 -117.66 
3.5647 43 840 -118.08 711 1486 1076 290 33 -122.15 -117.54 781 34.13 274 38.22 -122.49 
10.5941 35 338 -117.82 388 4070 1540 512 18 -122.27 -117.21 1580 34.28 540 35.34 -119.08 
1.8007 32 272 -117.13 341 2745 1254 588 37 -122.77 -120.84 1607 34.09 556 38.53 -121.46 
2.2333 20 379 -117.67 623 1518 2757 287 36 -117.94 -117.96 749 35.76 255 36.32 -119.63 
3.5703 52 395 -118.32 127 1511 6672 292 43 -119.18 -119.19 721 37.89 320 37.97 -121.33 
1.9659 26 518 -122.06 281 637 2217 143 50 -118.25 -117.03 590 37.56 147 34.06 -117.64 
1.6776 24 363 -121.63 1061 879 907 257 32 -121.17 -117.8 1057 33.99 230 33.97 -118.25 
1.5369 32 1523 -122.24 415 1731 1945 485 39 -119.55 -117.67 2115 38.47 478 33.77 -118.27 
4.6687 35 399 -121.76 632 2122 2705 385 44 -119.46 -119.01 1012 37.75 367 34 -118.4 
4.925 44 468 -118.88 247 1793 2987 339 27 -123.82 -121.88 1016 36.62 326 34.18 -118.65 
3.6453 33 177 -120.43 505 3885 3977 759 32 -116.99 -117.67 2504 33.94 736 34.37 -119.06 
2.9832 33 948 -117.92 1200 6465 1602 1397 22 -117.12 -117.17 2694 36.99 1370 34.18 -119.2 
2.625 52 255 -122.07 790 1786 3540 358 42 -121.85 -118.3 1318 33.75 373 33.91 -118.27 
2.2969 10 525 -117.22 603 1121 1080 244 20 -121.95 -122.28 766 38.44 230 33.04 -115.62 
2.0341 29 568 -119.66 419 563 1803 191 32 -116.17 -120.43 626 34.06 185 34.09 -118.32 
4.3098 52 685 -121.37 322 859 3058 157 52 -118.14 -121.53 429 33.88 158 37.77 -122.25 
2.1 28 306 -117.97 275 2924 2958 867 41 -114.59 -122.18 2751 34.21 836 34.19 -118.37 
4.3362 45 236 -118.43 785 1516 5721 238 31 -118.71 -118.14 596 37.56 255 34.16 -117.25 
7.8476 25 238 -121.02 571 2673 775 349 52 -118.05 -121.5 876 33.88 338 37.73 -122.46 
3.0221 31 513 -118.25 302 596 1125 115 25 -122.06 -117.06 426 34.21 137 33.18 -117.17 
3.8047 17 521 -120.45 1415 1498 3526 313 45 -118.24 -118.34 1003 32.8 305 37.72 -122.18 
5.5 46 593 -122.15 481 2114 936 317 35 -121.66 -117.81 881 38.48 320 32.77 -117 
3.7963 11 31 -122.13 1090 3738 1245 795 22 -118.31 -118.22 1476 36.55 728 32.82 -117.22 
1.7708 27 316 -120.89 741 1026 5781 294 36 -121.73 -120.04 1316 34.26 268 33.97 -118.25 
4.2431 30 345 -118.31 834 2906 1959 537 15 -121.94 -122.61 1886 33.9 557 37.81 -121.23 
5.8703 36 408 -117.32 448 4222 3677 712 5 -121.97 -117.34 2024 34.1 646 34.36 -118.52 
1.2083 38 689 -122.29 342 642 2831 129 39 -118.53 -118.1 475 38.58 123 33.9 -118.24 
2.8192 35 183 -118.35 415 5650 2341 1084 29 -118.28 -117.26 3985 33.63 1056 33.68 -117.7 
5.223 2 295 -119.06 173 1759 1150 311 33 -117.17 -122.19 943 34.44 315 34.2 -118.57 
3.5511 17 410 -118.41 532 2319 1730 430 17 -121.58 -118.02 1126 34.2 372 38.65 -120.76 
1.9297 24 748 -122.06 515 2284 1748 899 36 -118.32 -121.82 1964 37.74 839 34.1 -118.3 
2.4567 17 144 -119.75 343 3044 1627 652 43 -121.57 -122.38 1456 32.99 608 35.62 -120.69 
3.256 25 486 -118.51 521 1731 1236 482 25 -122.41 -117.97 1127 38.5 455 33.81 -117.94 
4.2614 38 679 -122.31 529 1135 6355 215 50 -117 -121.92 500 34.05 207 37.32 -121.93 
2.3594 7 468 -119.63 532 2723 2464 551 26 -121.97 -121.99 1326 39.63 547 40.47 -122.31 
1.448 37 730 -121.38 1716 1467 1663 348 37 -118.18 -122.88 1316 38.67 339 34.06 -117.19 
2.525 52 1909 -121.27 202 1787 4589 347 9 -120.94 -118.2 806 34.05 306 38.38 -120.72 
3.744 31 338 -119.8 906 1446 2688 385 30 -118.31 -122.16 650 34.14 344 32.8 -117.26 
5.1149 26 900 -121.99 1653 3615 721 632 39 -121.82 -122.04 1571 34.22 615 37.71 -122.48 
3.5569 17 767 -117.99 771 7646 3714 1618 19 -122.1 -118.24 2496 37.79 1075 33.72 -116.39 
2.7143 33 2731 -117.87 303 1291 3913 356 31 -116.96 -117.66 1252 37.96 373 33.64 -117.93 
8.5677 24 353 -122.25 532 4287 4942 627 28 -117.02 -122.21 1498 32.82 615 34.13 -118.37 
2.0938 15 354 -122.04 500 348 534 99 16 -122.42 -118.32 123 34.58 54 32.75 -115.72 
2.375 30 602 -122.31 610 1515 2750 415 33 -116.94 -119.75 1345 33.87 346 34.09 -118.16 
1.5313 17 202 -118.32 639 1983 1258 611 23 -118.41 -121.14 2048 34.19 600 33.96 -118.28 
3.7083 19 348 -118.29 427 3007 3272 653 31 -122.25 -118.23 1766 34.07 616 34.1 -117.9 
1.5727 24 635 -118.38 767 1164 803 674 26 -117.19 -118.27 1685 33.87 541 34.05 -118.27 
4.121 11 697 -122.11 284 3424 1994 698 16 -118.26 -122.08 1940 33.87 645 32.96 -117.03 
1.6346 26 366 -122.73 682 2105 5077 416 18 -122.43 -122.46 974 38.12 385 39.5 -121.62 
1.9208 23 1220 -118.47 545 2024 2363 459 33 -117.93 -118.5 1019 34.89 422 39.44 -123.8 
8.6677 19 519 -118.17 840 1995 1837 306 23 -117.73 -121.31 707 34.42 293 33.98 -118.02 
4.6477 23 480 -122.12 317 2049 4486 417 27 -121.8 -118.16 1230 38.02 336 36.92 -121.47 
4.0417 30 500 -119.51 198 1564 2607 298 23 -117.55 -117.84 339 34.14 147 38.94 -119.98 
3.8657 21 520 -121.06 890 3122 929 727 31 -121.41 -122.41 1885 34.2 715 33.88 -118.34 
3.4125 35 267 -118.19 486 1634 5151 373 30 -121.81 -120.45 771 37.38 364 33.65 -117.9 
5.8371 4 481 -121.79 257 2067 2733 428 35 -118.16 -119.27 724 34.41 377 33.55 -117.8 
3.06 35 18 -118.28 473 1333 1388 230 27 -117.65 -118.41 730 38.53 229 37.33 -121.03 
3.6563 52 21 -119.55 450 1703 1701 360 18 -118.29 -121.3 354 34.05 163 39.17 -120.18 
5.296 18 482 -118.18 124 2774 1256 570 30 -120.8 -118.41 1076 37.96 580 34.11 -118.29 
2.7778 22 363 -118.36 395 3911 1053 849 25 -118.5 -122.48 1580 33.8 767 32.77 -117.08 
6.0905 28 340 -120.98 258 1374 1887 234 26 -117.93 -122.18 731 34.04 244 33.68 -117.96 
2.6745 37 176 -122.08 3 1395 1800 373 5 -122.07 -118.36 638 33.75 322 38.61 -121.5 
4.2381 32 243 -122.48 549 1086 1692 219 43 -122.33 -122.44 715 33.68 226 37.35 -121.88 
3 52 105 -120.93 1099 2403 1998 497 11 -117.97 -117.8 890 39.49 344 37.64 -120.31 
5.3559 11 401 -117.92 151 1207 1763 209 36 -121.35 -121.44 683 34.06 213 34.07 -117.93 
3.1895 19 254 -118.12 202 332 2137 70 45 -121.42 -117.4 302 33.79 60 34.04 -118.16 
2.8438 17 150 -116.96 292 1125 1403 285 36 -116.95 -118.22 966 34.44 257 33.87 -117.92 
2.4211 20 743 -120.98 290 434 4412 89 22 -117.26 -116.45 195 34.65 86 37.71 -120.98 
4.0729 47 958 -122.24 642 1333 342 235 32 -118.4 -117.65 660 33.77 206 38.25 -122.67 
3.7 31 655 -121.46 114 3364 2409 666 32 -117.63 -117.89 1980 32.69 678 37.96 -122 
8.72 20 721 -117.3 885 1473 2572 250 44 -118.7 -121.53 668 38.72 239 34.2 -118.18 
2.1875 33 476 -118.35 382 1761 1865 409 37 -122.21 -121.23 1309 33.75 357 33.92 -118.28 
4.6978 17 433 -120.23 327 8444 1484 1492 24 -118.27 -118.16 4446 34.22 1491 37.56 -122.03 
3.2583 20 744 -118.17 536 1269 4053 348 37 -120.15 -122.23 1835 38.26 335 34.26 -118.43 
3.045 16 1740 -117.81 538 1431 1577 254 9 -118.35 -117.21 681 37.99 221 39.2 -121.12 
2.925 17 511 -122.46 501 1876 5872 455 26 -117.43 -122.23 1499 38.01 436 33.76 -118 
4.25 17 309 -118.4 811 1840 630 358 40 -121.84 -122.86 1218 34.07 347 34.19 -118.16 
2.8072 16 215 -117.03 422 2459 590 689 23 -118.15 -118.49 2720 34.02 598 33.83 -117.9 
3.5045 32 593 -118.46 513 1695 1231 480 30 -122.65 -118.26 932 34.06 447 37.39 -122.07 
5.6445 16 657 -122.37 780 3223 828 637 8 -120.9 -118.08 851 37.73 418 38.33 -123 
3.8304 32 245 -120.99 225 2838 694 567 52 -117.07 -124.16 1411 33.62 526 37.73 -122.44 
4.8409 41 317 -121.53 323 2461 5001 535 29 -117.83 -118.41 1236 35.31 482 33.91 -118.35 
8.4284 35 419 -118.29 547 3372 2653 430 8 -116.98 -121.81 1536 35.37 448 32.99 -117.01 
4.7941 40 517 -119.27 521 2807 7974 459 16 -118.83 -118.95 1201 38.53 429 38.75 -121.18 
3.5147 2 484 -118.19 719 3983 6322 852 28 -122.08 -117.18 1582 33.87 778 36.63 -121.93 
2.125 17 668 -118.01 446 3163 3696 712 32 -119.52 -122.42 1358 37.93 544 34.12 -116 
2.2167 21 301 -118.28 604 1165 1177 334 18 -121.41 -117.23 1119 34.1 308 36.01 -120.12 
5.9073 18 414 -122.57 501 4127 3165 689 35 -119.04 -122.25 1596 37.51 707 37.89 -122.53 
3.3542 27 308 -122.66 351 904 1325 176 44 -118.29 -118.26 358 32.57 158 34.03 -118.42 
0.7685 35 322 -118.31 1517 311 2832 181 39 -117.78 -119.49 206 34.02 113 32.71 -117.17 
2.3946 20 1105 -122.27 598 1102 6895 308 35 -118.47 -118.26 688 37.4 303 37.9 -122.3 
3 20 455 -122.25 258 875 2405 156 25 -118.23 -118.13 646 37.44 166 36.8 -119.71 
3.6691 23 557 -118.51 719 352 1197 62 35 -124.15 -122.33 184 34.09 57 33.97 -117.51 
3.7463 52 1140 -122.02 325 2956 5434 590 30 -118.2 -116.84 1191 34.24 594 37.49 -122.24 
2.5119 24 509 -121.77 643 1701 3316 404 26 -119.84 -117.09 989 37.84 367 33.2 -117.24 
3.2462 36 697 -122.02 262 5135 2236 1450 33 -117.59 -121.27 2404 33.81 1292 34.11 -118.32 
